player_id,player_name,team_id,team_name,league,level,position,age,games,plate_appearances,at_bats,hits,runs,doubles,triples,home_runs,rbi,walks,strikeouts,avg,obp,slg,ops,stolen_bases,caught_stealing,babip,total_bases,pa,k_rate,bb_rate,iso,sample_size
807742,Colton Ledbetter,235,Memphis Redbirds,INT,AAA,RF,24,113,477,427,115,77,23,3,13,55,42,131,.269,.338,.429,.767,26,6,.355,183,477,0.2746331236897275,0.0880503144654088,0.15999999999999998,Large
695336,Thomas Saggese,235,Memphis Redbirds,INT,AAA,SS,24,55,249,213,55,35,10,0,10,33,26,56,.258,.340,.446,.786,9,1,.296,95,249,0.2248995983935743,0.10441767068273092,0.188,Large
695491,Joshua Báez,235,Memphis Redbirds,INT,AAA,CF,23,103,461,410,105,79,22,3,34,90,37,136,.256,.328,.573,.901,21,3,.290,235,461,0.2950108459869848,0.08026030368763558,0.31699999999999995,Large
689288,Matt Koperniak,235,Memphis Redbirds,INT,AAA,RF,28,54,210,186,47,21,5,1,3,33,20,36,.253,.324,.339,.663,4,2,.293,63,210,0.17142857142857143,0.09523809523809523,0.08600000000000002,Large
690914,Brody Moore,235,Memphis Redbirds,INT,AAA,SS,25,93,351,307,77,30,16,0,1,36,30,63,.251,.317,.313,.630,16,7,.304,96,351,0.1794871794871795,0.08547008547008547,0.062,Large
663457,Lars Nootbaar,235,Memphis Redbirds,INT,AAA,LF,28,6,23,20,5,5,0,0,2,6,3,3,.250,.348,.550,.898,0,0,.200,11,23,0.13043478260869565,0.13043478260869565,0.30000000000000004,Very small
676632,Bligh Madris,235,Memphis Redbirds,INT,AAA,1B,30,93,378,313,78,65,18,0,16,61,55,82,.249,.363,.460,.823,5,3,.283,144,378,0.21693121693121692,0.1455026455026455,0.21100000000000002,Large
703766,Dakota Harris,235,Memphis Redbirds,INT,AAA,2B,24,19,62,54,13,8,5,0,2,7,5,14,.241,.311,.444,.755,2,1,.282,24,62,0.22580645161290322,0.08064516129032258,0.203,Moderate
687363,Victor Scott II,235,Memphis Redbirds,INT,AAA,CF,25,57,249,219,52,45,11,3,2,17,22,47,.237,.320,.342,.662,23,2,.292,75,249,0.18875502008032127,0.08835341365461848,0.10500000000000004,Large
692446,Miguel Villarroel,235,Memphis Redbirds,INT,AAA,2B,24,12,35,30,7,4,2,0,0,2,4,13,.233,.343,.300,.643,1,0,.412,9,35,0.37142857142857144,0.11428571428571428,0.06699999999999998,Small
