player_id,player_name,team_id,team_name,season,league,level,position,age,games,games_started,wins,losses,innings_pitched,hits_allowed,runs_allowed,earned_runs,home_runs_allowed,walks,strikeouts,era,whip,strikeouts_per_9,walks_per_9,hits_per_9,strikeout_walk_ratio,saves,holds,ip_decimal,hr_per_9
684516,Hancel Rincon,443,Peoria Chiefs,2025,MID,A+,P,23,10,9,1,2,49.0,41,23,23,4,17,49,4.22,1.18,9.00,3.12,7.53,2.88,0,0,49.0,0.7346938775510203
701374,Zack Showalter,443,Peoria Chiefs,2025,MID,A+,P,21,13,1,1,0,18.0,9,9,9,0,21,23,4.50,1.67,11.50,10.50,4.50,1.10,1,0,18.0,0.0
685464,Cade Winquest,443,Peoria Chiefs,2025,MID,A+,P,25,17,15,2,6,63.2,63,38,32,4,27,68,4.52,1.41,9.61,3.82,8.91,2.52,0,1,63.666666666666664,0.5654450261780104
822472,Domenic Picone,443,Peoria Chiefs,2025,MID,A+,P,24,10,0,0,3,17.2,17,9,9,1,11,13,4.58,1.58,6.62,5.60,8.66,1.18,0,0,17.666666666666668,0.5094339622641509
691013,Jason Savacool,443,Peoria Chiefs,2025,MID,A+,P,23,12,10,3,2,46.1,49,26,24,4,26,47,4.66,1.62,9.13,5.05,9.52,1.81,0,0,46.333333333333336,0.776978417266187
683165,Joseph King,443,Peoria Chiefs,2025,MID,A+,P,24,7,0,0,0,9.1,11,5,5,2,8,15,4.82,2.04,14.46,7.71,10.61,1.88,1,2,9.333333333333334,1.9285714285714284
692404,Darlin Saladin,443,Peoria Chiefs,2025,MID,A+,P,22,26,13,3,5,94.2,87,54,51,8,47,81,4.85,1.42,7.70,4.47,8.27,1.72,2,0,94.66666666666667,0.7605633802816901
813820,Chen-Wei Lin,443,Peoria Chiefs,2025,MID,A+,P,23,12,12,0,2,38.2,27,25,21,1,29,46,4.89,1.45,10.71,6.75,6.28,1.59,0,0,38.666666666666664,0.2327586206896552
693311,Tink Hence,443,Peoria Chiefs,2025,MID,A+,P,22,1,1,0,1,3.2,2,2,2,0,3,1,4.91,1.36,2.45,7.36,4.91,0.33,0,0,3.6666666666666665,0.0
702296,Nate Dohm,443,Peoria Chiefs,2025,MID,A+,P,22,5,5,0,2,12.1,11,7,7,2,9,13,5.11,1.62,9.49,6.57,8.03,1.44,0,0,12.333333333333334,1.4594594594594592
681884,D.J. Carpenter,443,Peoria Chiefs,2025,MID,A+,P,25,36,0,3,2,37.0,39,25,22,2,30,41,5.35,1.86,9.97,7.30,9.49,1.37,2,3,37.0,0.4864864864864865
692284,Frank Elissalt,443,Peoria Chiefs,2025,MID,A+,P,23,4,3,0,2,9.2,7,6,6,0,8,6,5.59,1.55,5.59,7.45,6.52,0.75,0,0,9.666666666666666,0.0
702119,Hunter Hayes,443,Peoria Chiefs,2025,MID,A+,P,24,27,0,2,3,47.2,50,31,30,5,25,49,5.66,1.57,9.25,4.72,9.44,1.96,2,2,47.666666666666664,0.9440559440559441
692369,José Davila,443,Peoria Chiefs,2025,MID,A+,P,22,24,22,3,6,98.0,108,68,66,11,50,88,6.06,1.61,8.08,4.59,9.92,1.76,0,0,98.0,1.010204081632653
694261,Angel Gonzalez,443,Peoria Chiefs,2025,MID,A+,P,22,25,0,1,4,35.1,22,28,25,1,47,41,6.37,1.95,10.44,11.97,5.60,0.87,2,4,35.333333333333336,0.25471698113207547
802371,Christian Worley,443,Peoria Chiefs,2025,MID,A+,P,23,4,0,0,0,8.1,12,6,6,0,7,4,6.48,2.28,4.32,7.56,12.96,0.57,0,0,8.333333333333334,0.0
699575,Zeke Wood,443,Peoria Chiefs,2025,MID,A+,P,25,4,0,0,0,5.0,8,4,4,1,3,6,7.20,2.20,10.80,5.40,14.40,2.00,0,1,5.0,1.8
701569,Aaron Holiday,443,Peoria Chiefs,2025,MID,A+,P,25,4,0,1,0,7.0,6,7,6,1,5,8,7.71,1.57,10.29,6.43,7.71,1.60,0,0,7.0,1.2857142857142856
692401,Gerardo Salas,443,Peoria Chiefs,2025,MID,A+,P,22,25,19,4,13,96.2,125,91,87,15,39,90,8.10,1.70,8.38,3.63,11.64,2.31,0,0,96.66666666666667,1.396551724137931
681051,Dionys Rodriguez,443,Peoria Chiefs,2025,MID,A+,P,24,23,1,2,5,35.0,44,40,34,2,22,19,8.74,1.89,4.89,5.66,11.31,0.86,0,1,35.0,0.5142857142857142
681644,Inohan Paniagua,443,Peoria Chiefs,2025,MID,A+,P,25,1,0,0,0,1.2,3,3,3,0,5,0,16.20,4.80,0.00,27.00,16.20,0.00,0,0,1.6666666666666665,0.0
692564,Johnfrank Salazar,443,Peoria Chiefs,2025,MID,A+,3B,21,1,0,0,1,1.2,3,5,3,0,0,0,16.20,1.80,0.00,0.00,16.20,-.--,0,0,1.6666666666666665,0.0
702642,Patrick Galle,279,Palm Beach Cardinals,2026,FSL,A,P,22,5,0,1,0,5.2,0,0,0,0,5,14,0.00,0.88,22.24,7.94,0.00,2.80,2,0,5.666666666666667,0.0
673257,Victor Santos,279,Palm Beach Cardinals,2026,FSL,A,P,25,2,0,1,0,1.1,1,0,0,0,0,1,0.00,0.75,6.75,0.00,6.75,-.--,1,0,1.3333333333333333,0.0
657265,Peter Strzelecki,279,Palm Beach Cardinals,2026,FSL,A,P,31,1,0,0,0,1.0,0,0,0,0,0,1,0.00,0.00,9.00,0.00,0.00,-.--,0,0,1.0,0.0
808133,Giovanni Vargas,279,Palm Beach Cardinals,2026,FSL,A,P,20,1,0,1,0,2.0,2,0,0,0,1,1,0.00,1.50,4.50,4.50,9.00,1.00,0,0,2.0,0.0
808048,Rubén Menes,279,Palm Beach Cardinals,2026,FSL,A,P,24,5,0,3,0,12.1,5,1,1,0,2,13,0.73,0.57,9.49,1.46,3.65,6.50,0,0,12.333333333333334,0.0
677337,Pete Hansen,279,Palm Beach Cardinals,2026,FSL,A,P,25,2,2,0,0,6.2,3,1,1,0,3,7,1.35,0.90,9.45,4.05,4.05,2.33,0,0,6.666666666666667,0.0
807549,Ty Van Dyke,279,Palm Beach Cardinals,2026,FSL,A,P,22,7,7,1,1,33.0,19,9,6,2,8,35,1.64,0.82,9.55,2.18,5.18,4.38,0,0,33.0,0.5454545454545454
813838,Jacob Odle,279,Palm Beach Cardinals,2026,FSL,A,P,22,9,7,2,3,33.0,26,17,7,2,16,51,1.91,1.27,13.91,4.36,7.09,3.19,0,0,33.0,0.5454545454545454
834897,Dylan Driessen,279,Palm Beach Cardinals,2026,FSL,A,P,21,24,0,2,1,31.1,27,13,8,2,18,43,2.30,1.44,12.35,5.17,7.76,2.39,3,2,31.333333333333332,0.574468085106383
815919,Branneli Franco,279,Palm Beach Cardinals,2026,FSL,A,P,19,4,2,0,1,15.0,12,5,5,2,5,15,3.00,1.13,9.00,3.00,7.20,3.00,0,1,15.0,1.2
814085,Alan Reyes,279,Palm Beach Cardinals,2026,FSL,A,P,22,4,0,0,1,9.0,7,4,3,1,5,8,3.00,1.33,8.00,5.00,7.00,1.60,0,0,9.0,1.0
800243,Jovi Gálvez,279,Palm Beach Cardinals,2026,FSL,A,P,21,13,0,1,0,14.0,10,5,5,0,16,16,3.21,1.86,10.29,10.29,6.43,1.00,1,1,14.0,0.0
683165,Joseph King,279,Palm Beach Cardinals,2026,FSL,A,P,25,5,0,1,0,8.1,8,4,3,0,1,12,3.24,1.08,12.96,1.08,8.64,12.00,0,2,8.333333333333334,0.0
839419,Dallis Moran,279,Palm Beach Cardinals,2026,FSL,A,P,21,9,0,1,1,13.2,7,8,5,1,10,13,3.29,1.24,8.56,6.59,4.61,1.30,0,1,13.666666666666666,0.6585365853658538
831874,Hendrick Caña,279,Palm Beach Cardinals,2026,FSL,A,P,18,1,0,1,0,2.2,1,1,1,0,4,4,3.38,1.88,13.50,13.50,3.38,1.00,0,0,2.6666666666666665,0.0
699575,Zeke Wood,279,Palm Beach Cardinals,2026,FSL,A,P,26,9,0,2,2,10.2,8,5,4,1,2,22,3.38,0.94,18.56,1.69,6.75,11.00,0,0,10.666666666666666,0.84375
809100,Ixan Henderson,279,Palm Beach Cardinals,2026,FSL,A,P,24,2,2,0,1,7.1,3,3,3,1,3,9,3.68,0.82,11.05,3.68,3.68,3.00,0,0,7.333333333333333,1.2272727272727275
807555,Liam Best,279,Palm Beach Cardinals,2026,FSL,A,P,22,29,0,3,2,40.2,41,26,17,2,29,47,3.76,1.72,10.40,6.42,9.07,1.62,0,4,40.666666666666664,0.4426229508196722
800295,Nelfy Ynfante,279,Palm Beach Cardinals,2026,FSL,A,P,21,21,1,2,2,42.2,37,22,19,6,11,45,4.01,1.13,9.49,2.32,7.80,4.09,4,2,42.666666666666664,1.265625
835433,Nathan Shinn,279,Palm Beach Cardinals,2026,FSL,A,P,22,17,1,2,2,33.2,35,22,15,5,20,29,4.01,1.63,7.75,5.35,9.36,1.45,0,2,33.666666666666664,1.336633663366337
821638,Earle Zulueta,279,Palm Beach Cardinals,2026,FSL,A,P,19,2,0,1,0,6.2,5,3,3,0,6,7,4.05,1.65,9.45,8.10,6.75,1.17,0,0,6.666666666666667,0.0
821276,Jesús García,279,Palm Beach Cardinals,2026,FSL,A,P,20,27,0,5,1,42.2,41,24,20,6,14,33,4.22,1.29,6.96,2.95,8.65,2.36,4,1,42.666666666666664,1.265625
841027,Brian Garmon,279,Palm Beach Cardinals,2026,FSL,A,P,22,10,0,3,1,14.2,13,7,7,1,4,18,4.30,1.16,11.05,2.45,7.98,4.50,1,1,14.666666666666666,0.6136363636363638
822956,Jack Martinez,279,Palm Beach Cardinals,2026,FSL,A,P,23,16,16,1,7,60.2,42,33,29,5,34,86,4.30,1.25,12.76,5.04,6.23,2.53,0,0,60.666666666666664,0.7417582417582418
814835,Jaden Alba,279,Palm Beach Cardinals,2026,FSL,A,P,20,5,0,1,0,11.2,12,7,6,0,12,14,4.63,2.06,10.80,9.26,9.26,1.17,0,0,11.666666666666666,0.0
810098,Yadiel Batista,279,Palm Beach Cardinals,2026,FSL,A,P,22,33,1,5,4,65.0,79,37,34,6,22,56,4.71,1.55,7.75,3.05,10.94,2.55,1,4,65.0,0.8307692307692308
808081,Xavier Cruz,279,Palm Beach Cardinals,2026,FSL,A,P,20,2,0,1,1,5.2,3,7,3,1,6,11,4.76,1.59,17.47,9.53,4.76,1.83,0,0,5.666666666666667,1.588235294117647
692391,Antoni Cuello,279,Palm Beach Cardinals,2026,FSL,A,P,23,29,0,0,0,33.0,33,20,18,5,27,30,4.91,1.82,8.18,7.36,9.00,1.11,4,1,33.0,1.3636363636363638
841026,Jacob Haley,279,Palm Beach Cardinals,2026,FSL,A,P,20,5,3,0,0,11.0,7,7,6,3,9,9,4.91,1.45,7.36,7.36,5.73,1.00,0,0,11.0,2.454545454545454
702254,Andrew Dutkanych IV,279,Palm Beach Cardinals,2026,FSL,A,P,22,11,7,3,2,40.2,32,25,23,3,24,47,5.09,1.38,10.40,5.31,7.08,1.96,0,0,40.666666666666664,0.6639344262295082
701509,Brian Holiday,279,Palm Beach Cardinals,2026,FSL,A,P,23,12,12,1,1,50.2,54,30,30,9,10,60,5.33,1.26,10.66,1.78,9.59,6.00,0,0,50.666666666666664,1.5986842105263157
827265,Cade Crossland,279,Palm Beach Cardinals,2026,FSL,A,P,22,20,19,4,5,72.0,51,46,43,6,57,109,5.38,1.50,13.63,7.13,6.38,1.91,0,0,72.0,0.75
832225,Alex Breckheimer,279,Palm Beach Cardinals,2026,FSL,A,P,22,10,2,2,1,33.1,28,22,20,4,15,36,5.40,1.29,9.72,4.05,7.56,2.40,0,3,33.333333333333336,1.08
804979,Payton Graham,279,Palm Beach Cardinals,2026,FSL,A,P,22,16,15,0,4,53.2,56,37,34,7,31,53,5.70,1.62,8.89,5.20,9.39,1.71,0,0,53.666666666666664,1.1739130434782608
835657,Jake Shelagowski,279,Palm Beach Cardinals,2026,FSL,A,P,22,11,2,2,4,34.2,32,23,22,1,17,38,5.71,1.41,9.87,4.41,8.31,2.24,0,1,34.666666666666664,0.25961538461538464
814086,Jefferson Moran,279,Palm Beach Cardinals,2026,FSL,A,P,22,4,4,1,1,14.0,12,9,9,2,11,15,5.79,1.64,9.64,7.07,7.71,1.36,0,0,14.0,1.2857142857142856
820976,Gabriel Chinchilla,279,Palm Beach Cardinals,2026,FSL,A,P,19,8,5,1,2,27.1,28,19,18,7,15,40,5.93,1.57,13.17,4.94,9.22,2.67,0,0,27.333333333333332,2.3048780487804876
700251,Brandon Clarke,279,Palm Beach Cardinals,2026,FSL,A,P,23,3,3,0,0,5.2,4,5,4,1,7,8,6.35,1.94,12.71,11.12,6.35,1.14,0,0,5.666666666666667,1.588235294117647
834989,Kaden Echeman,279,Palm Beach Cardinals,2026,FSL,A,P,23,30,0,6,5,46.2,43,38,33,7,51,66,6.36,2.01,12.73,9.84,8.29,1.29,1,1,46.666666666666664,1.3499999999999999
815047,Hunter Kublick,279,Palm Beach Cardinals,2026,FSL,A,P,22,14,0,0,1,13.2,17,10,10,0,3,11,6.59,1.46,7.24,1.98,11.20,3.67,0,1,13.666666666666666,0.0
812430,Heriberto Caraballo,279,Palm Beach Cardinals,2026,FSL,A,1B,21,1,0,0,0,1.1,3,1,1,1,0,0,6.75,2.25,0.00,0.00,20.25,-.--,0,0,1.3333333333333333,6.75
828330,JR Fordham,279,Palm Beach Cardinals,2026,FSL,A,P,22,9,0,0,0,12.0,14,9,9,1,9,12,6.75,1.92,9.00,6.75,10.50,1.33,0,0,12.0,0.75
808138,Keiverson Ramírez,279,Palm Beach Cardinals,2026,FSL,A,P,20,3,2,0,1,10.0,12,9,8,1,5,3,7.20,1.70,2.70,4.50,10.80,0.60,0,0,10.0,0.9
831273,Ethan Young,279,Palm Beach Cardinals,2026,FSL,A,P,22,10,10,0,2,31.0,40,29,25,3,17,38,7.26,1.84,11.03,4.94,11.61,2.24,0,0,31.0,0.8709677419354839
831050,Jan Cabrera,279,Palm Beach Cardinals,2026,FSL,A,P,21,5,3,0,2,18.1,29,16,15,3,9,16,7.36,2.07,7.85,4.42,14.24,1.78,0,0,18.333333333333332,1.4727272727272727
825101,Anthony Watts,279,Palm Beach Cardinals,2026,FSL,A,P,22,17,0,2,1,22.1,30,21,19,5,15,24,7.66,2.01,9.67,6.04,12.09,1.60,1,0,22.333333333333332,2.0149253731343286
687309,Cooper Hjerpe,279,Palm Beach Cardinals,2026,FSL,A,P,25,3,3,0,0,4.2,3,4,4,1,2,4,7.71,1.07,7.71,3.86,5.79,2.00,0,0,4.666666666666667,1.9285714285714284
805505,Justin Militello,279,Palm Beach Cardinals,2026,FSL,A,P,22,31,0,1,1,39.0,39,37,34,3,35,42,7.85,1.90,9.69,8.08,9.00,1.20,2,2,39.0,0.6923076923076923
692369,José Davila,279,Palm Beach Cardinals,2026,FSL,A,P,23,3,0,0,0,3.1,4,3,3,1,3,3,8.10,2.10,8.10,8.10,10.80,1.00,0,0,3.3333333333333335,2.6999999999999997
802680,Tyler Bradt,279,Palm Beach Cardinals,2026,FSL,A,P,25,1,0,1,0,1.0,2,1,1,0,2,1,9.00,4.00,9.00,18.00,18.00,0.50,0,0,1.0,0.0
689506,Robbie Knowles,279,Palm Beach Cardinals,2026,FSL,A,P,25,8,0,1,0,8.0,12,9,8,0,5,7,9.00,2.13,7.88,5.63,13.50,1.40,0,1,8.0,0.0
691828,Sem Robberse,279,Palm Beach Cardinals,2026,FSL,A,P,24,3,3,0,1,6.0,11,6,6,1,0,7,9.00,1.83,10.50,0.00,16.50,-.--,0,0,6.0,1.5
800277,Yordy Herrera,279,Palm Beach Cardinals,2026,FSL,A,P,21,11,0,1,0,10.2,7,12,11,1,17,14,9.28,2.25,11.81,14.34,5.91,0.82,1,1,10.666666666666666,0.84375
826313,Owen Rice,279,Palm Beach Cardinals,2026,FSL,A,P,23,1,0,0,0,0.2,2,5,3,0,4,1,40.50,9.00,13.50,54.00,27.00,0.25,0,0,0.6666666666666666,0.0
700251,Brandon Clarke,440,Springfield Cardinals,2026,TEX,AA,P,23,1,1,0,0,4.0,1,0,0,0,1,7,0.00,0.50,15.75,2.25,2.25,7.00,0,0,4.0,0.0
702296,Nate Dohm,440,Springfield Cardinals,2026,TEX,AA,P,23,1,0,0,0,2.0,0,0,0,0,1,3,0.00,0.50,13.50,4.50,0.00,3.00,0,1,2.0,0.0
701800,Carlos Linarez,440,Springfield Cardinals,2026,TEX,AA,C,24,1,0,0,0,1.0,1,0,0,0,1,0,0.00,2.00,0.00,9.00,9.00,0.00,0,0,1.0,0.0
811139,Sandro Santana,440,Springfield Cardinals,2026,TEX,AA,P,21,8,0,0,0,8.2,2,1,1,1,3,18,1.04,0.58,18.69,3.12,2.08,6.00,2,2,8.666666666666666,1.0384615384615385
826314,Mason Burns,440,Springfield Cardinals,2026,TEX,AA,P,24,16,0,0,2,21.2,14,8,5,2,11,24,2.08,1.15,9.97,4.57,5.82,2.18,5,0,21.666666666666668,0.8307692307692307
692369,José Davila,440,Springfield Cardinals,2026,TEX,AA,P,23,13,0,2,1,17.0,14,8,4,2,7,23,2.12,1.24,12.18,3.71,7.41,3.29,0,3,17.0,1.0588235294117647
822463,Nolan Sparks,440,Springfield Cardinals,2026,TEX,AA,P,23,17,0,0,0,19.1,13,6,6,2,9,28,2.79,1.14,13.03,4.19,6.05,3.11,1,2,19.333333333333332,0.9310344827586208
695766,Mason Molina,440,Springfield Cardinals,2026,TEX,AA,P,22,14,14,3,2,69.0,50,24,22,5,26,82,2.87,1.10,10.70,3.39,6.52,3.15,0,0,69.0,0.6521739130434783
823369,Yhoiker Fajardo,440,Springfield Cardinals,2026,TEX,AA,P,19,5,5,3,1,25.0,26,10,9,1,7,24,3.24,1.32,8.64,2.52,9.36,3.43,0,0,25.0,0.36
669697,Andrew Schultz,440,Springfield Cardinals,2026,TEX,AA,P,28,20,0,4,1,19.1,12,8,7,1,9,28,3.26,1.09,13.03,4.19,5.59,3.11,2,2,19.333333333333332,0.4655172413793104
815119,Tanner Franklin,440,Springfield Cardinals,2026,TEX,AA,P,22,6,6,3,0,32.1,29,15,12,2,13,42,3.34,1.30,11.69,3.62,8.07,3.23,0,0,32.333333333333336,0.556701030927835
824604,Liam Doyle,440,Springfield Cardinals,2026,TEX,AA,P,22,23,23,7,7,103.0,81,47,43,10,54,130,3.76,1.31,11.36,4.72,7.08,2.41,0,0,103.0,0.8737864077669902
684516,Hancel Rincon,440,Springfield Cardinals,2026,TEX,AA,P,24,1,0,0,0,2.1,2,1,1,1,0,2,3.86,0.86,7.71,0.00,7.71,-.--,0,0,2.3333333333333335,3.8571428571428568
811666,Daniel Eagen,440,Springfield Cardinals,2026,TEX,AA,P,23,6,6,3,3,34.2,27,18,16,6,7,48,4.15,0.98,12.46,1.82,7.01,6.86,0,0,34.666666666666664,1.557692307692308
676153,Austin Love,440,Springfield Cardinals,2026,TEX,AA,P,27,20,0,1,3,25.1,22,16,12,4,12,28,4.26,1.34,9.95,4.26,7.82,2.33,1,4,25.333333333333332,1.4210526315789476
802371,Christian Worley,440,Springfield Cardinals,2026,TEX,AA,P,24,4,0,0,0,4.0,4,2,2,1,1,4,4.50,1.25,9.00,2.25,9.00,4.00,1,1,4.0,2.25
701469,Jack Findlay,440,Springfield Cardinals,2026,TEX,AA,P,23,37,0,4,1,45.2,46,27,23,5,25,55,4.53,1.55,10.84,4.93,9.07,2.20,5,4,45.666666666666664,0.9854014598540146
825576,Brandt Thompson,440,Springfield Cardinals,2026,TEX,AA,P,23,12,8,3,2,49.2,46,31,27,6,21,62,4.89,1.35,11.23,3.81,8.34,2.95,0,0,49.666666666666664,1.087248322147651
828594,Michael Watson,440,Springfield Cardinals,2026,TEX,AA,P,24,46,0,4,4,52.2,49,35,29,6,37,72,4.96,1.63,12.30,6.32,8.37,1.95,1,3,52.666666666666664,1.0253164556962027
813820,Chen-Wei Lin,440,Springfield Cardinals,2026,TEX,AA,P,24,26,17,6,6,102.2,95,61,57,11,51,118,5.00,1.42,10.34,4.47,8.33,2.31,3,1,102.66666666666667,0.9642857142857142
687309,Cooper Hjerpe,440,Springfield Cardinals,2026,TEX,AA,P,25,5,5,0,1,14.1,8,8,8,2,12,25,5.02,1.40,15.70,7.53,5.02,2.08,0,0,14.333333333333334,1.255813953488372
694885,Ryan Murphy,440,Springfield Cardinals,2026,TEX,AA,P,26,10,0,2,0,14.1,11,9,8,3,4,19,5.02,1.05,11.93,2.51,6.91,4.75,2,0,14.333333333333334,1.883720930232558
701388,Jurrangelo Cijntje,440,Springfield Cardinals,2026,TEX,AA,P,23,17,17,3,4,80.1,69,49,45,14,40,100,5.04,1.36,11.20,4.48,7.73,2.50,0,0,80.33333333333333,1.5684647302904566
801078,Braden Davis,440,Springfield Cardinals,2026,TEX,AA,P,23,26,26,3,6,110.0,102,70,63,16,71,140,5.15,1.57,11.45,5.81,8.35,1.97,0,0,110.0,1.309090909090909
695003,Randel Clemente,440,Springfield Cardinals,2026,TEX,AA,P,24,43,0,4,2,49.1,35,31,29,5,45,92,5.29,1.62,16.78,8.21,6.39,2.04,6,3,49.333333333333336,0.9121621621621621
692404,Darlin Saladin,440,Springfield Cardinals,2026,TEX,AA,P,23,41,0,6,1,56.0,53,35,33,2,35,72,5.30,1.57,11.57,5.63,8.52,2.06,2,1,56.0,0.3214285714285714
822472,Domenic Picone,440,Springfield Cardinals,2026,TEX,AA,P,25,42,0,3,2,54.1,51,38,36,8,19,66,5.96,1.29,10.93,3.15,8.45,3.47,1,8,54.333333333333336,1.3251533742331287
820832,Blake Aita,440,Springfield Cardinals,2026,TEX,AA,P,23,10,9,2,3,54.0,66,41,36,13,14,43,6.00,1.48,7.17,2.33,11.00,3.07,0,0,54.0,2.1666666666666665
702119,Hunter Hayes,440,Springfield Cardinals,2026,TEX,AA,P,25,28,0,7,3,39.1,54,29,29,5,32,30,6.64,2.19,6.86,7.32,12.36,0.94,0,5,39.333333333333336,1.1440677966101696
800295,Nelfy Ynfante,440,Springfield Cardinals,2026,TEX,AA,P,21,7,0,0,2,13.0,9,10,10,4,9,7,6.92,1.38,4.85,6.23,6.23,0.78,0,0,13.0,2.769230769230769
683165,Joseph King,440,Springfield Cardinals,2026,TEX,AA,P,25,7,0,0,0,7.2,8,6,6,2,4,10,7.04,1.57,11.74,4.70,9.39,2.50,0,3,7.666666666666667,2.3478260869565215
802680,Tyler Bradt,440,Springfield Cardinals,2026,TEX,AA,P,25,10,0,2,1,11.0,11,12,11,1,15,6,9.00,2.36,4.91,12.27,9.00,0.40,0,1,11.0,0.8181818181818182
695835,Edwin Núñez,440,Springfield Cardinals,2026,TEX,AA,P,24,24,0,1,0,23.0,30,26,26,3,25,26,10.17,2.39,10.17,9.78,11.74,1.04,0,3,23.0,1.1739130434782608
681884,D.J. Carpenter,440,Springfield Cardinals,2026,TEX,AA,P,26,20,0,2,1,19.2,31,30,26,10,19,15,11.90,2.54,6.86,8.69,14.19,0.79,3,1,19.666666666666668,4.576271186440678
700669,Gordon Graceffo,235,Memphis Redbirds,2026,INT,AAA,P,26,1,0,0,0,1.1,0,0,0,0,1,1,0.00,0.75,6.75,6.75,0.00,1.00,1,0,1.3333333333333333,0.0
809100,Ixan Henderson,235,Memphis Redbirds,2026,INT,AAA,P,24,1,1,0,0,4.2,0,0,0,0,4,0,0.00,0.86,0.00,7.71,0.00,0.00,0,0,4.666666666666667,0.0
647378,Andy Yerzy,235,Memphis Redbirds,2026,INT,AAA,C,27,1,0,0,0,1.0,1,0,0,0,2,1,0.00,3.00,9.00,18.00,9.00,0.50,0,0,1.0,0.0
687309,Cooper Hjerpe,235,Memphis Redbirds,2026,INT,AAA,P,25,5,5,0,0,19.0,10,4,2,0,17,27,0.95,1.42,12.79,8.05,4.74,1.59,0,0,19.0,0.0
694335,Matt Svanson,235,Memphis Redbirds,2026,INT,AAA,P,27,22,0,2,1,23.1,17,6,4,0,5,28,1.54,0.94,10.80,1.93,6.56,5.60,2,5,23.333333333333332,0.0
690916,Richard Fitts,235,Memphis Redbirds,2026,INT,AAA,P,26,3,3,2,0,15.1,13,3,3,0,6,11,1.76,1.24,6.46,3.52,7.63,1.83,0,0,15.333333333333334,0.0
811139,Sandro Santana,235,Memphis Redbirds,2026,INT,AAA,P,21,7,0,0,0,9.0,1,2,2,0,8,13,2.00,1.00,13.00,8.00,1.00,1.63,0,3,9.0,0.0
703725,Luis Gastelum,235,Memphis Redbirds,2026,INT,AAA,P,24,36,0,7,1,43.2,26,12,11,2,17,49,2.27,0.98,10.10,3.50,5.36,2.88,3,5,43.666666666666664,0.4122137404580153
822410,Bobby Olsen,235,Memphis Redbirds,2026,INT,AAA,P,24,4,1,0,1,6.2,6,3,2,0,3,9,2.70,1.35,12.15,4.05,8.10,3.00,0,1,6.666666666666667,0.0
673257,Victor Santos,235,Memphis Redbirds,2026,INT,AAA,P,25,10,0,0,1,15.2,10,6,5,1,9,14,2.87,1.21,8.04,5.17,5.74,1.56,0,0,15.666666666666666,0.574468085106383
691008,Max Rajcic,235,Memphis Redbirds,2026,INT,AAA,P,24,26,1,4,2,40.2,31,16,13,5,14,46,2.88,1.11,10.18,3.10,6.86,3.29,5,3,40.666666666666664,1.1065573770491803
675919,Nick Raquet,235,Memphis Redbirds,2026,INT,AAA,P,30,2,0,1,0,3.0,3,1,1,0,0,3,3.00,1.00,9.00,0.00,9.00,-.--,0,1,3.0,0.0
681676,Ryan Fernandez,235,Memphis Redbirds,2026,INT,AAA,P,28,35,0,4,3,38.2,33,17,14,4,15,37,3.26,1.24,8.61,3.49,7.68,2.47,2,4,38.666666666666664,0.9310344827586208
687273,Quinn Mathews,235,Memphis Redbirds,2026,INT,AAA,P,25,21,21,5,4,99.0,61,42,36,13,61,120,3.27,1.23,10.91,5.55,5.55,1.97,0,0,99.0,1.1818181818181819
690155,Matt Pushard,235,Memphis Redbirds,2026,INT,AAA,P,28,11,0,1,1,12.2,12,7,5,1,6,10,3.55,1.42,7.11,4.26,8.53,1.67,1,2,12.666666666666666,0.7105263157894738
669145,Bruce Zimmermann,235,Memphis Redbirds,2026,INT,AAA,P,31,15,15,5,3,78.2,79,36,33,14,21,84,3.78,1.27,9.61,2.40,9.04,4.00,0,0,78.66666666666667,1.6016949152542372
802408,Brycen Mautz,235,Memphis Redbirds,2026,INT,AAA,P,24,31,16,1,6,85.2,69,45,36,8,65,89,3.78,1.56,9.35,6.83,7.25,1.37,0,2,85.66666666666667,0.8404669260700389
684516,Hancel Rincon,235,Memphis Redbirds,2026,INT,AAA,P,24,46,3,7,6,77.2,62,40,33,11,32,101,3.82,1.21,11.70,3.71,7.18,3.16,1,3,77.66666666666667,1.2746781115879828
676050,Packy Naughton,235,Memphis Redbirds,2026,INT,AAA,P,30,3,0,1,0,2.1,2,1,1,0,0,3,3.86,0.86,11.57,0.00,7.71,-.--,0,0,2.3333333333333335,0.0
690928,Hunter Dobbins,235,Memphis Redbirds,2026,INT,AAA,P,26,13,13,5,1,62.2,66,37,29,7,22,47,4.16,1.40,6.75,3.16,9.48,2.14,0,0,62.666666666666664,1.0053191489361704
695766,Mason Molina,235,Memphis Redbirds,2026,INT,AAA,P,22,13,13,5,2,54.2,51,27,27,6,27,68,4.45,1.43,11.20,4.45,8.40,2.52,0,0,54.666666666666664,0.9878048780487805
677337,Pete Hansen,235,Memphis Redbirds,2026,INT,AAA,P,25,26,20,4,5,101.1,104,57,51,11,35,95,4.53,1.37,8.44,3.11,9.24,2.71,0,0,101.33333333333333,0.9769736842105263
685464,Cade Winquest,235,Memphis Redbirds,2026,INT,AAA,P,26,33,0,3,1,39.2,32,21,20,4,14,57,4.54,1.16,12.93,3.18,7.26,4.07,0,1,39.666666666666664,0.907563025210084
